3383538,46897487,2018-09-24,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46897487,2018-10-01,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46897487,2018-10-15,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46897487,2018-10-22,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46897487,2018-10-29,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46897549,2018-09-17,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46897549,2018-09-24,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46897549,2018-10-01,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46897549,2018-10-15,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46897549,2018-10-22,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46897549,2018-10-29,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46897577,2018-09-10,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46897577,2018-09-17,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46897577,2018-09-24,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46897577,2018-10-01,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46897577,2018-10-22,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46898292,2018-09-10,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46898292,2018-09-17,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46898292,2018-09-24,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46898292,2018-10-01,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46898292,2018-10-15,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46898292,2018-10-22,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46898292,2018-10-29,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46898869,2018-09-10,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46898869,2018-09-17,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46898869,2018-09-24,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46898869,2018-10-01,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46898869,2018-10-15,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46898869,2018-10-22,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46898869,2018-10-29,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46906440,2018-09-10,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46906440,2018-09-17,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46906440,2018-09-24,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46906440,2018-10-01,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46906440,2018-10-15,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46906440,2018-10-22,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3383538,46906440,2018-10-29,FY2018-2019,Surfing 101 Middle School ,Grades K-12 - Afterschool/Extended Day,Aptos Surfing 101 Course,Aptos MS,2018-09-10,2018-10-29,49
3384580,46843252,2018-08-20,FY2018-2019,Surfing 101 HS/PE Course,Grades K-12 - Afterschool/Extended Day,Mission Surfing 101 Course,Mission HS,2018-08-20,2019-05-29,282
3384580,46843252,2018-08-22,FY2018-2019,Surfing 101 HS/PE Course,Grades K-12 - Afterschool/Extended Day,Mission Surfing 101 Course,Mission HS,2018-08-20,2019-05-29,282
3384580,46843252,2018-08-24,FY2018-2019,Surfing 101 HS/PE Course,Grades K-12 - Afterschool/Extended Day,Mission Surfing 101 Course,Mission HS,2018-08-20,2019-05-29,282
3384580,46843252,2018-08-27,FY2018-2019,Surfing 101 HS/PE Course,Grades K-12 - Afterschool/Extended Day,Mission Surfing 101 Course,Mission HS,2018-08-20,2019-05-29,282
3384580,46843252,2018-08-29,FY2018-2019,Surfing 101 HS/PE Course,Grades K-12 - Afterschool/Extended Day,Mission Surfing 101 Course,Mission HS,2018-08-20,2019-05-29,282
3384580,46843252,2018-08-31,FY2018-2019,Surfing 101 HS/PE Course,Grades K-12 - Afterschool/Extended Day,Mission Surfing 101 Course,Mission HS,2018-08-20,2019-05-29,282
